#
Not MAP,MAPwindow,isRPM,Sensor,MAP ADC,RPM,Tooth No,MAP
0.000,0.000,0.000,0.000,364.000,2038.000,1.000,98.954
0.000,0.000,0.000,0.000,374.000,2038.000,1.000,101.398
0.000,0.000,0.000,0.000,375.000,2038.000,1.000,101.642
0.000,0.000,0.000,0.000,376.000,2038.000,1.000,101.887
0.000,0.000,0.000,0.000,380.000,2038.000,1.000,102.864
0.000,0.000,0.000,0.000,385.000,2038.000,1.000,104.086
0.000,0.000,0.000,0.000,388.000,2038.000,1.000,104.819
0.000,0.000,0.000,0.000,390.000,2038.000,1.000,105.308
0.000,0.000,0.000,0.000,391.000,2038.000,1.000,105.552
0.000,0.000,0.000,0.000,387.000,2038.000,1.000,104.575
0.000,0.000,0.000,0.000,390.000,2038.000,1.000,105.308
0.000,0.000,0.000,0.000,382.000,2038.000,1.000,103.353
0.000,0.000,0.000,0.000,371.000,2038.000,1.000,100.665
0.000,0.000,0.000,0.000,376.000,2038.000,1.000,101.887
0.000,0.000,0.000,0.000,385.000,2038.000,1.000,104.086
0.000,0.000,0.000,0.000,402.000,2038.000,1.000,108.240
0.000,0.000,0.000,0.000,412.000,2038.000,1.000,110.684
0.000,0.000,0.000,0.000,419.000,2038.000,1.000,112.395
0.000,0.000,0.000,0.000,407.000,2038.000,1.000,109.462
0.000,0.000,0.000,0.000,400.000,2038.000,1.000,107.752
0.000,0.000,0.000,0.000,385.000,2038.000,1.000,104.086
0.000,0.000,0.000,0.000,368.000,2038.000,1.000,99.932
0.000,0.000,0.000,0.000,344.000,2038.000,1.000,94.066
0.000,0.000,0.000,0.000,334.000,2038.000,1.000,91.623
0.000,0.000,0.000,0.000,309.000,2038.000,1.000,85.513
0.000,0.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,0.000,0.000,0.000,294.000,2038.000,1.000,81.848
0.000,0.000,0.000,0.000,295.000,2038.000,1.000,82.092
0.000,0.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,0.000,0.000,0.000,300.000,2038.000,1.000,83.314
0.000,0.000,0.000,0.000,307.000,2038.000,1.000,85.024
0.000,0.000,0.000,0.000,328.000,2038.000,1.000,90.156
0.000,0.000,0.000,0.000,351.000,2038.000,1.000,95.777
0.000,0.000,0.000,0.000,375.000,2038.000,1.000,101.642
0.000,0.000,0.000,0.000,385.000,2038.000,1.000,104.086
0.000,0.000,0.000,0.000,390.000,2038.000,1.000,105.308
0.000,0.000,0.000,0.000,391.000,2038.000,1.000,105.552
0.000,0.000,0.000,0.000,400.000,2038.000,1.000,107.752
0.000,0.000,0.000,0.000,396.000,2038.000,1.000,106.774
0.000,0.000,0.000,0.000,387.000,2038.000,1.000,104.575
0.000,0.000,0.000,0.000,380.000,2038.000,1.000,102.864
0.000,0.000,0.000,0.000,375.000,2038.000,1.000,101.642
0.000,0.000,0.000,0.000,368.000,2038.000,1.000,99.932
0.000,0.000,0.000,0.000,368.000,2038.000,1.000,99.932
0.000,0.000,0.000,0.000,358.000,2038.000,1.000,97.488
0.000,1.000,0.000,0.000,345.000,2038.000,1.000,94.311
0.000,1.000,0.000,0.000,336.000,2038.000,1.000,92.111
0.000,1.000,0.000,0.000,334.000,2038.000,1.000,91.623
0.000,1.000,0.000,0.000,330.000,2038.000,1.000,90.645
0.000,1.000,0.000,0.000,332.000,2038.000,1.000,91.134
0.000,1.000,0.000,0.000,327.000,2038.000,1.000,89.912
0.000,1.000,0.000,0.000,325.000,2038.000,1.000,89.423
0.000,1.000,0.000,0.000,328.000,2038.000,1.000,90.156
0.000,1.000,0.000,0.000,332.000,2038.000,1.000,91.134
0.000,1.000,0.000,0.000,329.000,2038.000,1.000,90.401
0.000,1.000,0.000,0.000,332.000,2038.000,1.000,91.134
0.000,1.000,0.000,0.000,327.000,2038.000,1.000,89.912
1.000,1.000,0.000,0.000,327.000,2038.000,2.000,89.912
0.000,1.000,0.000,0.000,321.000,2038.000,2.000,88.446
0.000,1.000,0.000,0.000,319.000,2038.000,2.000,87.957
0.000,1.000,0.000,0.000,317.000,2038.000,2.000,87.468
0.000,1.000,0.000,0.000,312.000,2038.000,2.000,86.246
0.000,1.000,0.000,0.000,308.000,2038.000,2.000,85.269
0.000,1.000,0.000,0.000,303.000,2038.000,2.000,84.047
0.000,1.000,0.000,0.000,297.000,2038.000,2.000,82.581
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2038.000,2.000,82.092
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2038.000,2.000,82.092
0.000,1.000,0.000,0.000,294.000,2038.000,2.000,81.848
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,292.000,2038.000,2.000,81.359
0.000,1.000,0.000,0.000,293.000,2038.000,2.000,81.603
0.000,1.000,0.000,0.000,292.000,2038.000,2.000,81.359
0.000,1.000,0.000,0.000,288.000,2038.000,2.000,80.381
0.000,1.000,0.000,0.000,287.000,2038.000,2.000,80.137
0.000,1.000,0.000,0.000,288.000,2038.000,2.000,80.381
0.000,1.000,0.000,0.000,284.000,2038.000,2.000,79.404
0.000,1.000,0.000,0.000,286.000,2038.000,2.000,79.892
0.000,1.000,0.000,0.000,283.000,2038.000,2.000,79.159
0.000,1.000,0.000,0.000,284.000,2038.000,2.000,79.404
0.000,1.000,0.000,0.000,284.000,2038.000,2.000,79.404
0.000,1.000,0.000,0.000,287.000,2038.000,2.000,80.137
0.000,1.000,0.000,0.000,288.000,2038.000,2.000,80.381
0.000,1.000,0.000,0.000,286.000,2038.000,2.000,79.892
0.000,1.000,0.000,0.000,287.000,2038.000,2.000,80.137
0.000,1.000,0.000,0.000,289.000,2038.000,2.000,80.626
0.000,1.000,0.000,0.000,294.000,2038.000,2.000,81.848
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,293.000,2038.000,2.000,81.603
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2038.000,2.000,82.092
0.000,1.000,0.000,0.000,298.000,2038.000,2.000,82.825
0.000,1.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,1.000,0.000,0.000,300.000,2038.000,2.000,83.314
0.000,1.000,0.000,0.000,303.000,2038.000,2.000,84.047
0.000,1.000,0.000,0.000,305.000,2038.000,2.000,84.536
0.000,1.000,0.000,0.000,308.000,2038.000,2.000,85.269
0.000,1.000,0.000,0.000,310.000,2038.000,2.000,85.758
0.000,1.000,0.000,0.000,313.000,2038.000,2.000,86.491
0.000,1.000,0.000,0.000,312.000,2038.000,2.000,86.246
0.000,0.000,0.000,0.000,318.000,2038.000,2.000,87.713
0.000,0.000,0.000,0.000,323.000,2038.000,2.000,88.935
0.000,0.000,0.000,0.000,324.000,2038.000,2.000,89.179
0.000,0.000,0.000,0.000,327.000,2038.000,2.000,89.912
0.000,0.000,0.000,0.000,334.000,2038.000,2.000,91.623
0.000,0.000,0.000,0.000,336.000,2038.000,2.000,92.111
0.000,0.000,0.000,0.000,340.000,2038.000,2.000,93.089
0.000,0.000,0.000,0.000,342.000,2038.000,2.000,93.578
0.000,0.000,0.000,0.000,343.000,2038.000,2.000,93.822
0.000,0.000,0.000,0.000,348.000,2038.000,2.000,95.044
0.000,0.000,0.000,0.000,351.000,2038.000,2.000,95.777
0.000,0.000,0.000,0.000,355.000,2038.000,2.000,96.755
0.000,0.000,0.000,0.000,360.000,2038.000,2.000,97.977
0.000,0.000,0.000,0.000,363.000,2038.000,2.000,98.710
0.000,0.000,0.000,0.000,367.000,2038.000,2.000,99.687
0.000,0.000,0.000,0.000,371.000,2038.000,2.000,100.665
0.000,0.000,0.000,0.000,374.000,2038.000,2.000,101.398
0.000,0.000,0.000,0.000,375.000,2038.000,2.000,101.642
0.000,0.000,0.000,0.000,383.000,2038.000,2.000,103.597
0.000,0.000,0.000,0.000,382.000,2038.000,2.000,103.353
0.000,0.000,0.000,0.000,387.000,2038.000,2.000,104.575
0.000,0.000,0.000,0.000,387.000,2038.000,2.000,104.575
0.000,0.000,0.000,0.000,388.000,2038.000,2.000,104.819
0.000,0.000,0.000,0.000,390.000,2038.000,2.000,105.308
0.000,0.000,0.000,0.000,387.000,2038.000,2.000,104.575
0.000,0.000,0.000,0.000,377.000,2038.000,2.000,102.131
0.000,0.000,0.000,0.000,372.000,2038.000,2.000,100.909
0.000,0.000,0.000,0.000,375.000,2038.000,2.000,101.642
0.000,0.000,0.000,0.000,391.000,2038.000,2.000,105.552
0.000,0.000,0.000,0.000,408.000,2038.000,2.000,109.707
0.000,0.000,0.000,0.000,415.000,2038.000,2.000,111.417
0.000,0.000,0.000,0.000,416.000,2038.000,2.000,111.662
0.000,0.000,0.000,0.000,401.000,2038.000,2.000,107.996
0.000,0.000,0.000,0.000,388.000,2038.000,2.000,104.819
0.000,0.000,0.000,0.000,375.000,2038.000,2.000,101.642
0.000,0.000,0.000,0.000,353.000,2038.000,2.000,96.266
0.000,0.000,0.000,0.000,336.000,2038.000,2.000,92.111
0.000,0.000,0.000,0.000,319.000,2038.000,2.000,87.957
0.000,0.000,0.000,0.000,305.000,2038.000,2.000,84.536
0.000,0.000,0.000,0.000,296.000,2038.000,2.000,82.336
0.000,0.000,0.000,0.000,295.000,2038.000,2.000,82.092
0.000,0.000,0.000,0.000,295.000,2038.000,2.000,82.092
0.000,0.000,0.000,0.000,297.000,2038.000,2.000,82.581
0.000,0.000,0.000,0.000,302.000,2038.000,2.000,83.803
0.000,0.000,0.000,0.000,315.000,2038.000,2.000,86.979
0.000,0.000,0.000,0.000,329.000,2038.000,2.000,90.401
0.000,0.000,0.000,0.000,360.000,2038.000,2.000,97.977
0.000,0.000,0.000,0.000,379.000,2038.000,2.000,102.620
0.000,0.000,0.000,0.000,385.000,2038.000,2.000,104.086
0.000,0.000,0.000,0.000,389.000,2038.000,2.000,105.064
0.000,0.000,0.000,0.000,391.000,2038.000,2.000,105.552
0.000,0.000,0.000,0.000,392.000,2038.000,2.000,105.797
0.000,0.000,0.000,0.000,391.000,2038.000,2.000,105.552
0.000,0.000,0.000,0.000,385.000,2038.000,2.000,104.086
0.000,0.000,0.000,0.000,377.000,2038.000,2.000,102.131
0.000,0.000,0.000,0.000,374.000,2038.000,2.000,101.398
0.000,0.000,0.000,0.000,367.000,2038.000,2.000,99.687
0.000,0.000,0.000,0.000,362.000,2038.000,2.000,98.465
0.000,0.000,0.000,0.000,356.000,2038.000,2.000,96.999
0.000,1.000,0.000,0.000,343.000,2038.000,2.000,93.822
0.000,1.000,0.000,0.000,336.000,2038.000,2.000,92.111
0.000,1.000,0.000,0.000,334.000,2038.000,2.000,91.623
0.000,1.000,0.000,0.000,331.000,2038.000,2.000,90.890
0.000,1.000,0.000,0.000,329.000,2038.000,2.000,90.401
0.000,1.000,0.000,0.000,327.000,2038.000,2.000,89.912
0.000,1.000,0.000,0.000,326.000,2038.000,2.000,89.668
0.000,1.000,0.000,0.000,328.000,2038.000,2.000,90.156
0.000,1.000,0.000,0.000,331.000,2038.000,2.000,90.890
0.000,1.000,0.000,0.000,331.000,2038.000,2.000,90.890
0.000,1.000,0.000,0.000,328.000,2038.000,2.000,90.156
1.000,1.000,0.000,0.000,328.000,2038.000,1.000,90.156
0.000,1.000,0.000,0.000,326.000,2038.000,1.000,89.668
0.000,1.000,0.000,0.000,321.000,2038.000,1.000,88.446
0.000,1.000,0.000,0.000,319.000,2038.000,1.000,87.957
0.000,1.000,0.000,0.000,320.000,2038.000,1.000,88.201
0.000,1.000,0.000,0.000,309.000,2038.000,1.000,85.513
0.000,1.000,0.000,0.000,303.000,2038.000,1.000,84.047
0.000,1.000,0.000,0.000,299.000,2038.000,1.000,83.069
0.000,1.000,0.000,0.000,297.000,2038.000,1.000,82.581
0.000,1.000,0.000,0.000,300.000,2038.000,1.000,83.314
0.000,1.000,0.000,0.000,297.000,2038.000,1.000,82.581
0.000,1.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,1.000,0.000,0.000,295.000,2038.000,1.000,82.092
0.000,1.000,0.000,0.000,295.000,2038.000,1.000,82.092
0.000,1.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,1.000,0.000,0.000,294.000,2038.000,1.000,81.848
0.000,1.000,0.000,0.000,295.000,2038.000,1.000,82.092
0.000,1.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,1.000,0.000,0.000,294.000,2038.000,1.000,81.848
0.000,1.000,0.000,0.000,291.000,2038.000,1.000,81.114
0.000,1.000,0.000,0.000,290.000,2038.000,1.000,80.870
0.000,1.000,0.000,0.000,287.000,2038.000,1.000,80.137
0.000,1.000,0.000,0.000,287.000,2038.000,1.000,80.137
0.000,1.000,0.000,0.000,288.000,2038.000,1.000,80.381
0.000,1.000,0.000,0.000,284.000,2038.000,1.000,79.404
0.000,1.000,0.000,0.000,285.000,2038.000,1.000,79.648
0.000,1.000,0.000,0.000,289.000,2038.000,1.000,80.626
0.000,1.000,0.000,0.000,285.000,2038.000,1.000,79.648
0.000,1.000,0.000,0.000,287.000,2038.000,1.000,80.137
0.000,1.000,0.000,0.000,290.000,2038.000,1.000,80.870
0.000,1.000,0.000,0.000,289.000,2038.000,1.000,80.626
0.000,1.000,0.000,0.000,292.000,2038.000,1.000,81.359
0.000,1.000,0.000,0.000,293.000,2038.000,1.000,81.603
0.000,1.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,1.000,0.000,0.000,295.000,2038.000,1.000,82.092
0.000,1.000,0.000,0.000,297.000,2038.000,1.000,82.581
0.000,1.000,0.000,0.000,296.000,2038.000,1.000,82.336
0.000,1.000,0.000,0.000,299.000,2038.000,1.000,83.069
0.000,1.000,0.000,0.000,304.000,2038.000,1.000,84.291
0.000,1.000,0.000,0.000,302.000,2038.000,1.000,83.803
0.000,1.000,0.000,0.000,303.000,2038.000,1.000,84.047
0.000,1.000,0.000,0.000,305.000,2038.000,1.000,84.536
0.000,1.000,0.000,0.000,308.000,2038.000,1.000,85.269
0.000,1.000,0.000,0.000,312.000,2038.000,1.000,86.246
0.000,1.000,0.000,0.000,315.000,2038.000,1.000,86.979
0.000,1.000,0.000,0.000,316.000,2038.000,1.000,87.224
0.000,1.000,0.000,0.000,319.000,2038.000,1.000,87.957
0.000,0.000,0.000,0.000,0.000,2038.000,1.000,10.000
MARK 005
1.000,NaN,1.000,NaN,NaN,2028.000,NaN,NaN
0.000,1.000,1.000,0.000,323.000,2028.000,NaN,88.935
0.000,1.000,1.000,0.000,320.000,2028.000,NaN,88.201
0.000,1.000,1.000,0.000,318.000,2028.000,NaN,87.713
0.000,1.000,1.000,0.000,312.000,2028.000,NaN,86.246
0.000,1.000,1.000,0.000,304.000,2028.000,NaN,84.291
0.000,1.000,1.000,0.000,302.000,2028.000,NaN,83.803
0.000,1.000,1.000,0.000,297.000,2028.000,NaN,82.581
0.000,1.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,1.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,1.000,1.000,0.000,295.000,2028.000,NaN,82.092
0.000,1.000,1.000,0.000,293.000,2028.000,NaN,81.603
0.000,1.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,1.000,1.000,0.000,295.000,2028.000,NaN,82.092
0.000,1.000,1.000,0.000,291.000,2028.000,NaN,81.114
0.000,1.000,1.000,0.000,292.000,2028.000,NaN,81.359
0.000,1.000,1.000,0.000,292.000,2028.000,NaN,81.359
0.000,1.000,1.000,0.000,291.000,2028.000,NaN,81.114
0.000,1.000,1.000,0.000,289.000,2028.000,NaN,80.626
0.000,1.000,1.000,0.000,288.000,2028.000,NaN,80.381
0.000,1.000,1.000,0.000,287.000,2028.000,NaN,80.137
0.000,1.000,1.000,0.000,288.000,2028.000,NaN,80.381
0.000,1.000,1.000,0.000,284.000,2028.000,NaN,79.404
0.000,1.000,1.000,0.000,284.000,2028.000,NaN,79.404
0.000,1.000,1.000,0.000,283.000,2028.000,NaN,79.159
0.000,1.000,1.000,0.000,284.000,2028.000,NaN,79.404
0.000,1.000,1.000,0.000,285.000,2028.000,NaN,79.648
0.000,1.000,1.000,0.000,286.000,2028.000,NaN,79.892
0.000,1.000,1.000,0.000,288.000,2028.000,NaN,80.381
0.000,1.000,1.000,0.000,284.000,2028.000,NaN,79.404
0.000,1.000,1.000,0.000,286.000,2028.000,NaN,79.892
0.000,1.000,1.000,0.000,291.000,2028.000,NaN,81.114
0.000,1.000,1.000,0.000,291.000,2028.000,NaN,81.114
0.000,1.000,1.000,0.000,291.000,2028.000,NaN,81.114
0.000,1.000,1.000,0.000,292.000,2028.000,NaN,81.359
0.000,1.000,1.000,0.000,295.000,2028.000,NaN,82.092
0.000,1.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,1.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,1.000,1.000,0.000,298.000,2028.000,NaN,82.825
0.000,1.000,1.000,0.000,299.000,2028.000,NaN,83.069
0.000,1.000,1.000,0.000,302.000,2028.000,NaN,83.803
0.000,1.000,1.000,0.000,302.000,2028.000,NaN,83.803
0.000,1.000,1.000,0.000,303.000,2028.000,NaN,84.047
0.000,1.000,1.000,0.000,308.000,2028.000,NaN,85.269
0.000,1.000,1.000,0.000,312.000,2028.000,NaN,86.246
0.000,1.000,1.000,0.000,316.000,2028.000,NaN,87.224
0.000,1.000,1.000,0.000,320.000,2028.000,NaN,88.201
0.000,0.000,1.000,0.000,321.000,2028.000,NaN,88.446
0.000,0.000,1.000,0.000,322.000,2028.000,NaN,88.690
0.000,0.000,1.000,0.000,327.000,2028.000,NaN,89.912
0.000,0.000,1.000,0.000,329.000,2028.000,NaN,90.401
0.000,0.000,1.000,0.000,336.000,2028.000,NaN,92.111
0.000,0.000,1.000,0.000,335.000,2028.000,NaN,91.867
0.000,0.000,1.000,0.000,339.000,2028.000,NaN,92.845
0.000,0.000,1.000,0.000,343.000,2028.000,NaN,93.822
0.000,0.000,1.000,0.000,345.000,2028.000,NaN,94.311
0.000,0.000,1.000,0.000,350.000,2028.000,NaN,95.533
0.000,0.000,1.000,0.000,355.000,2028.000,NaN,96.755
0.000,0.000,1.000,0.000,355.000,2028.000,NaN,96.755
0.000,0.000,1.000,0.000,360.000,2028.000,NaN,97.977
0.000,0.000,1.000,0.000,363.000,2028.000,NaN,98.710
0.000,0.000,1.000,0.000,367.000,2028.000,NaN,99.687
0.000,0.000,1.000,0.000,373.000,2028.000,NaN,101.153
0.000,0.000,1.000,0.000,380.000,2028.000,NaN,102.864
0.000,0.000,1.000,0.000,384.000,2028.000,NaN,103.842
0.000,0.000,1.000,0.000,385.000,2028.000,NaN,104.086
0.000,0.000,1.000,0.000,385.000,2028.000,NaN,104.086
0.000,0.000,1.000,0.000,387.000,2028.000,NaN,104.575
0.000,0.000,1.000,0.000,387.000,2028.000,NaN,104.575
0.000,0.000,1.000,0.000,387.000,2028.000,NaN,104.575
0.000,0.000,1.000,0.000,383.000,2028.000,NaN,103.597
0.000,0.000,1.000,0.000,385.000,2028.000,NaN,104.086
0.000,0.000,1.000,0.000,371.000,2028.000,NaN,100.665
0.000,0.000,1.000,0.000,372.000,2028.000,NaN,100.909
0.000,0.000,1.000,0.000,382.000,2028.000,NaN,103.353
0.000,0.000,1.000,0.000,404.000,2028.000,NaN,108.729
0.000,0.000,1.000,0.000,416.000,2028.000,NaN,111.662
0.000,0.000,1.000,0.000,416.000,2028.000,NaN,111.662
0.000,0.000,1.000,0.000,415.000,2028.000,NaN,111.417
0.000,0.000,1.000,0.000,395.000,2028.000,NaN,106.530
0.000,0.000,1.000,0.000,384.000,2028.000,NaN,103.842
0.000,0.000,1.000,0.000,372.000,2028.000,NaN,100.909
0.000,0.000,1.000,0.000,350.000,2028.000,NaN,95.533
0.000,0.000,1.000,0.000,327.000,2028.000,NaN,89.912
0.000,0.000,1.000,0.000,312.000,2028.000,NaN,86.246
0.000,0.000,1.000,0.000,302.000,2028.000,NaN,83.803
0.000,0.000,1.000,0.000,295.000,2028.000,NaN,82.092
0.000,0.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,0.000,1.000,0.000,296.000,2028.000,NaN,82.336
0.000,0.000,1.000,0.000,300.000,2028.000,NaN,83.314
0.000,0.000,1.000,0.000,309.000,2028.000,NaN,85.513
0.000,0.000,1.000,0.000,321.000,2028.000,NaN,88.446
0.000,0.000,1.000,0.000,342.000,2028.000,NaN,93.578
0.000,0.000,1.000,0.000,374.000,2028.000,NaN,101.398
0.000,0.000,1.000,0.000,385.000,2028.000,NaN,104.086
0.000,0.000,1.000,0.000,388.000,2028.000,NaN,104.819
0.000,0.000,1.000,0.000,392.000,2028.000,NaN,105.797
0.000,0.000,1.000,0.000,391.000,2028.000,NaN,105.552
0.000,0.000,1.000,0.000,400.000,2028.000,NaN,107.752
0.000,0.000,1.000,0.000,390.000,2028.000,NaN,105.308
0.000,0.000,1.000,0.000,379.000,2028.000,NaN,102.620
0.000,0.000,1.000,0.000,376.000,2028.000,NaN,101.887
0.000,0.000,1.000,0.000,372.000,2028.000,NaN,100.909
0.000,0.000,1.000,0.000,366.000,2028.000,NaN,99.443
0.000,0.000,1.000,0.000,359.000,2028.000,NaN,97.732
0.000,1.000,1.000,0.000,348.000,2028.000,NaN,95.044
0.000,1.000,1.000,0.000,339.000,2028.000,NaN,92.845
0.000,1.000,1.000,0.000,335.000,2028.000,NaN,91.867
0.000,1.000,1.000,0.000,332.000,2028.000,NaN,91.134
0.000,1.000,1.000,0.000,331.000,2028.000,NaN,90.890
0.000,1.000,1.000,0.000,327.000,2028.000,NaN,89.912
0.000,1.000,1.000,0.000,328.000,2028.000,NaN,90.156
0.000,1.000,1.000,0.000,327.000,2028.000,NaN,89.912
0.000,1.000,1.000,0.000,329.000,2028.000,NaN,90.401
0.000,1.000,1.000,0.000,336.000,2028.000,NaN,92.111
0.000,1.000,1.000,0.000,331.000,2028.000,NaN,90.890
0.000,1.000,1.000,0.000,325.000,2028.000,NaN,89.423
1.000,1.000,0.000,0.000,325.000,2028.000,2.000,89.423
0.000,1.000,0.000,0.000,323.000,2028.000,2.000,88.935
0.000,1.000,0.000,0.000,319.000,2028.000,2.000,87.957
0.000,1.000,0.000,0.000,321.000,2028.000,2.000,88.446
0.000,1.000,0.000,0.000,312.000,2028.000,2.000,86.246
0.000,1.000,0.000,0.000,306.000,2028.000,2.000,84.780
0.000,1.000,0.000,0.000,303.000,2028.000,2.000,84.047
0.000,1.000,0.000,0.000,297.000,2028.000,2.000,82.581
0.000,1.000,0.000,0.000,299.000,2028.000,2.000,83.069
0.000,1.000,0.000,0.000,298.000,2028.000,2.000,82.825
0.000,1.000,0.000,0.000,297.000,2028.000,2.000,82.581
0.000,1.000,0.000,0.000,296.000,2028.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2028.000,2.000,82.336
0.000,1.000,0.000,0.000,295.000,2028.000,2.000,82.092
0.000,1.000,0.000,0.000,296.000,2028.000,2.000,82.336
0.000,1.000,0.000,0.000,296.000,2028.000,2.000,82.336
0.000,1.000,0.000,0.000,294.000,2028.000,2.000,81.848
0.000,1.000,0.000,0.000,293.000,2028.000,2.000,81.603
0.000,1.000,0.000,0.000,292.000,2028.000,2.000,81.359
0.000,1.000,0.000,0.000,288.000,2028.000,2.000,80.381
0.000,1.000,0.000,0.000,287.000,2028.000,2.000,80.137
0.000,1.000,0.000,0.000,288.000,2028.000,2.000,80.381
0.000,1.000,0.000,0.000,288.000,2028.000,2.000,80.381
0.000,1.000,0.000,0.000,284.000,2028.000,2.000,79.404
0.000,1.000,0.000,0.000,285.000,2028.000,2.000,79.648
0.000,1.000,0.000,0.000,285.000,2028.000,2.000,79.648
0.000,1.000,0.000,0.000,285.000,2028.000,2.000,79.648
0.000,1.000,0.000,0.000,286.000,2028.000,2.000,79.892
0.000,1.000,0.000,0.000,288.000,2028.000,2.000,80.381
0.000,1.000,0.000,0.000,288.000,2028.000,2.000,80.381
0.000,1.000,0.000,0.000,286.000,2028.000,2.000,79.892
0.000,1.000,0.000,0.000,291.000,2028.000,2.000,81.114
0.000,1.000,0.000,0.000,291.000,2028.000,2.000,81.114
0.000,1.000,0.000,0.000,293.000,2028.000,2.000,81.603
0.000,1.000,0.000,0.000,295.000,2028.000,2.000,82.092
0.000,1.000,0.000,0.000,295.000,2028.000,2.000,82.092
0.000,1.000,0.000,0.000,297.000,2028.000,2.000,82.581
0.000,1.000,0.000,0.000,296.000,2028.000,2.000,82.336
0.000,1.000,0.000,0.000,299.000,2028.000,2.000,83.069
0.000,1.000,0.000,0.000,304.000,2028.000,2.000,84.291
0.000,1.000,0.000,0.000,304.000,2028.000,2.000,84.291
0.000,1.000,0.000,0.000,308.000,2028.000,2.000,85.269
0.000,1.000,0.000,0.000,307.000,2028.000,2.000,85.024
0.000,1.000,0.000,0.000,310.000,2028.000,2.000,85.758
0.000,1.000,0.000,0.000,312.000,2028.000,2.000,86.246
0.000,1.000,0.000,0.000,315.000,2028.000,2.000,86.979
0.000,0.000,0.000,0.000,320.000,2028.000,2.000,88.201
0.000,0.000,0.000,0.000,323.000,2028.000,2.000,88.935
0.000,0.000,0.000,0.000,324.000,2028.000,2.000,89.179
0.000,0.000,0.000,0.000,327.000,2028.000,2.000,89.912
0.000,0.000,0.000,0.000,331.000,2028.000,2.000,90.890
0.000,0.000,0.000,0.000,336.000,2028.000,2.000,92.111
0.000,0.000,0.000,0.000,340.000,2028.000,2.000,93.089
0.000,0.000,0.000,0.000,341.000,2028.000,2.000,93.333
0.000,0.000,0.000,0.000,347.000,2028.000,2.000,94.800
0.000,0.000,0.000,0.000,348.000,2028.000,2.000,95.044
0.000,0.000,0.000,0.000,351.000,2028.000,2.000,95.777
0.000,0.000,0.000,0.000,359.000,2028.000,2.000,97.732
0.000,0.000,0.000,0.000,360.000,2028.000,2.000,97.977
0.000,0.000,0.000,0.000,364.000,2028.000,2.000,98.954
0.000,0.000,0.000,0.000,367.000,2028.000,2.000,99.687
0.000,0.000,0.000,0.000,371.000,2028.000,2.000,100.665
0.000,0.000,0.000,0.000,376.000,2028.000,2.000,101.887
0.000,0.000,0.000,0.000,379.000,2028.000,2.000,102.620
0.000,0.000,0.000,0.000,386.000,2028.000,2.000,104.330
0.000,0.000,0.000,0.000,385.000,2028.000,2.000,104.086
0.000,0.000,0.000,0.000,392.000,2028.000,2.000,105.797
0.000,0.000,0.000,0.000,391.000,2028.000,2.000,105.552
0.000,0.000,0.000,0.000,389.000,2028.000,2.000,105.064
0.000,0.000,0.000,0.000,389.000,2028.000,2.000,105.064
0.000,0.000,0.000,0.000,388.000,2028.000,2.000,104.819
0.000,0.000,0.000,0.000,374.000,2028.000,2.000,101.398
0.000,0.000,0.000,0.000,369.000,2028.000,2.000,100.176
0.000,0.000,0.000,0.000,376.000,2028.000,2.000,101.887
0.000,0.000,0.000,0.000,391.000,2028.000,2.000,105.552
0.000,0.000,0.000,0.000,415.000,2028.000,2.000,111.417
0.000,0.000,0.000,0.000,425.000,2028.000,2.000,113.861
0.000,0.000,0.000,0.000,428.000,2028.000,2.000,114.594
0.000,0.000,0.000,0.000,412.000,2028.000,2.000,110.684
0.000,0.000,0.000,0.000,395.000,2028.000,2.000,106.530
0.000,0.000,0.000,0.000,381.000,2028.000,2.000,103.109
0.000,0.000,0.000,0.000,366.000,2028.000,2.000,99.443
0.000,0.000,0.000,0.000,335.000,2028.000,2.000,91.867
0.000,0.000,0.000,0.000,315.000,2028.000,2.000,86.979
